Supplier,Domain,Product,Catalog #,Type,Band #,MW (kDa),Total Bands,Display Color,Color Hex,Relative Intensity,Reference Band,GenePad Ladder ID,Product URL,PDF
TransGen_Biotech,transgenbiotech.com,Blue Plus® Protein Marker (14-100 kDa),DM101-01 / DM101-02,"Prestained, multi-color (50 kDa = orange, 14 kDa = yellow, others blue)",3,35,7,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-protein-marker-14-100-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_protein_marker_14_100_kda.html,- PDF: TransGen_DM101_BluePlus_I.pdf (https://www.transgenbiotech.com/download/pdf/1/DM101_408/DM101.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® Protein Marker (14-100 kDa),DM101-01 / DM101-02,"Prestained, multi-color (50 kDa = orange, 14 kDa = yellow, others blue)",4,45,7,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-protein-marker-14-100-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_protein_marker_14_100_kda.html,- PDF: TransGen_DM101_BluePlus_I.pdf (https://www.transgenbiotech.com/download/pdf/1/DM101_408/DM101.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® Protein Marker (14-100 kDa),DM101-01 / DM101-02,"Prestained, multi-color (50 kDa = orange, 14 kDa = yellow, others blue)",5,50,7,orange,#f97316,1.55,true,protein-transgen-biotech-blue-plus-protein-marker-14-100-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_protein_marker_14_100_kda.html,- PDF: TransGen_DM101_BluePlus_I.pdf (https://www.transgenbiotech.com/download/pdf/1/DM101_408/DM101.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® Protein Marker (14-100 kDa),DM101-01 / DM101-02,"Prestained, multi-color (50 kDa = orange, 14 kDa = yellow, others blue)",6,70,7,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-protein-marker-14-100-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_protein_marker_14_100_kda.html,- PDF: TransGen_DM101_BluePlus_I.pdf (https://www.transgenbiotech.com/download/pdf/1/DM101_408/DM101.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® Protein Marker (14-100 kDa),DM101-01 / DM101-02,"Prestained, multi-color (50 kDa = orange, 14 kDa = yellow, others blue)",7,100,7,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-protein-marker-14-100-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_protein_marker_14_100_kda.html,- PDF: TransGen_DM101_BluePlus_I.pdf (https://www.transgenbiotech.com/download/pdf/1/DM101_408/DM101.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",1,14,8,yellow,#eab308,1.55,true,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",2,25,8,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",3,35,8,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",4,45,8,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",5,50,8,orange,#f97316,1.55,true,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",6,70,8,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",7,100,8,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® II Protein Marker (14-120 kDa),DM111-01 / DM111-02,"Prestained, multi-color (50 & 120 kDa = orange, 14 kDa = yellow, others blue)",8,120,8,orange,#f97316,1.55,true,protein-transgen-biotech-blue-plus-ii-protein-marker-14-120-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_ii_protein_marker_14_120_kda.html,TransGen_DM111_BluePlus_II.pdf (https://www.transgenbiotech.com/download/pdf/1/DM111_411/DM111.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",1,10,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",2,20,10,green,#16a34a,1.55,true,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",3,30,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",4,40,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",5,50,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",6,70,10,orange,#f97316,1.55,true,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",7,100,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",8,130,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",9,170,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® V Protein Marker (10-190 kDa),DM141-01 / DM141-02 / DM141-03,"Prestained, multi-color (70 kDa = orange, 20 kDa = green, others blue)",10,190,10,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-v-protein-marker-10-190-kda,https://www.transgenbiotech.com/prestained_protein_marker/blue_plus_v_protein_marker_10_190_kda.html,TransGen_DM141_BluePlus_V.pdf (https://www.transgenbiotech.com/download/pdf/1/DM141_414/DM141.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",1,10,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",2,15,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",3,25,11,green,#16a34a,1.55,true,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",4,35,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",5,48,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",6,72,11,orange,#f97316,1.55,true,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",7,100,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",8,130,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",9,180,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",10,240,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,Blue Plus® VI Protein Marker (10-250 kDa),DM151-01 / DM151-02 / DM151-03,"Prestained, multi-color (72 kDa = orange, 25 kDa = green, others blue)",11,250,11,blue,#2563eb,1,false,protein-transgen-biotech-blue-plus-vi-protein-marker-10-250-kda,https://www.transgenbiotech.com/prestained_protein_marker/2630.html,TransGen_DM151_BluePlus_VI.pdf (https://www.transgenbiotech.com/download/pdf/1/DM151_750/DM151.pdf)
TransGen_Biotech,transgenbiotech.com,EasySee® Western Marker (25-90 kDa),DM201-01 / DM201-02,"Hybrid — 3 prestained bands (25, 45, 85 kDa) + 5 unstained IgG-binding bands (chemiluminescent/secondary-antibody detectable)",1,25,9,unknown,,,,,https://www.transgenbiotech.com/western_protein_marker/easysee_western_marker_25_90_kda.html,TransGen_DM201_EasySee_Western.pdf (https://www.transgenbiotech.com/download/pdf/1/DM201_417/DM201.pdf)
TransGen_Biotech,transgenbiotech.com,EasySee® Western Marker (25-90 kDa),DM201-01 / DM201-02,"Hybrid — 3 prestained bands (25, 45, 85 kDa) + 5 unstained IgG-binding bands (chemiluminescent/secondary-antibody detectable)",2,30,9,unknown,,,,,https://www.transgenbiotech.com/western_protein_marker/easysee_western_marker_25_90_kda.html,TransGen_DM201_EasySee_Western.pdf (https://www.transgenbiotech.com/download/pdf/1/DM201_417/DM201.pdf)
TransGen_Biotech,transgenbiotech.com,EasySee® Western Marker (25-90 kDa),DM201-01 / DM201-02,"Hybrid — 3 prestained bands (25, 45, 85 kDa) + 5 unstained IgG-binding bands (chemiluminescent/secondary-antibody detectable)",3,40,9,unknown,,,,,https://www.transgenbiotech.com/western_protein_marker/easysee_western_marker_25_90_kda.html,TransGen_DM201_EasySee_Western.pdf (https://www.transgenbiotech.com/download/pdf/1/DM201_417/DM201.pdf)
